date,portal,page-views,bytes-out,bytes-in,disk-usage,rows-created,rows-accessed-website,datasets-deleted-blobby,datasets-deleted,datasets-created,view-loaded,rows-deleted,datasets-created-blobby,rows-loaded-website,filters-created,maps-created,geocoding-requests,users-created,shares,rows-loaded-rss,rows-accessed-rss,rows-loaded-download,app-token-created,rows-accessed-download,maps-deleted,rows-accessed-api,rows-loaded-api,filters-deleted,comments,datasets-created-href,datasets-deleted-href,charts-deleted,charts-created,rows-loaded-widget,rows-accessed-widget,ratings-total,ratings-count,rows-accessed-print,rows-loaded-print,js-page-view,datasets-created-snapshot,datasets-deleted-snapshot,rows-accessed-email,rows-loaded-email,favorites
2013-02-16,bronx.lehman.cuny.edu,70,863886395,1842528,947101696,496250,126,,97,97,7,330563,,345,,24,63,,,400,8,,,,24,12,252,,,,,,,,,,,,,31,,,,,
2013-02-17,bronx.lehman.cuny.edu,98,896380316,2481335,946954240,496412,156,,97,97,5,330667,,533,,24,0,,,150,3,,,,24,19,427,,,,,,,72,3,,,,,50,,,,,
2013-02-18,bronx.lehman.cuny.edu,241,817880027,5153930,948830208,498731,554,,98,104,45,331852,2,20399,,26,0,,,250,5,,,,24,11,251,,,,,,1,,,,,,,192,,,,,
2013-02-19,bronx.lehman.cuny.edu,124,657748168,2339648,946610176,299315,182,,68,69,23,199135,,4376,,21,0,,,186,4,,,,21,12,276,,,,,,,,,,,,,88,,,,,
2013-02-20,bronx.lehman.cuny.edu,99,731578105,1411056,949026816,495769,97,,100,97,7,335792,,1036,,24,64,,,163,4,,,,24,8,200,,,,,,,,,,,,,61,,,,,
2013-02-21,bronx.lehman.cuny.edu,124,1065917114,2170434,949559296,497139,162,,97,97,25,331208,,2733,,24,0,,,200,4,49,,1,24,10,250,,,,,,,,,,,,,98,,,,,
2013-02-22,bronx.lehman.cuny.edu,111,647312620,1260695,949239808,497383,89,,97,97,14,331312,,940,,24,1,,,100,2,,,,24,8,200,,,,,,,1,1,,,,,81,,,,,
2013-02-23,bronx.lehman.cuny.edu,92,861844159,1290389,949264384,452560,100,,75,75,24,300338,,1517,,15,0,,,328,8,347,,3,15,13,656,,,,,,,50,1,,,,,76,,,,,
2013-02-24,bronx.lehman.cuny.edu,145,778112491,1849610,949002240,497826,188,,97,97,23,331612,,2596,,24,0,,,200,4,,,,24,12,276,,,,,,,100,2,,,,,83,,,,,
2013-02-25,bronx.lehman.cuny.edu,163,743554876,7011893,957710336,297512,366,,65,65,25,196766,,2865,,21,1,,,388,9,,,,21,17,401,,,,,,,,,,,,,140,,,,,
2013-02-26,bronx.lehman.cuny.edu,106,830818274,1838285,962142208,516879,181,,98,98,16,338938,,933,,24,0,,,613,13,,,,24,16,280,,,,,,,50,1,,,,,70,,,,,
2013-02-27,bronx.lehman.cuny.edu,110,441163622,1600469,963059712,205006,137,,33,35,28,119402,,2062,,11,0,,,350,7,6819,,1,11,17,353,,,,,,,50,1,,,1,3428,110,,,,,
2013-02-28,bronx.lehman.cuny.edu,136,761385177,2803654,964009984,274273,267,,44,44,25,175221,,3592,,11,0,,,,,,,,11,6,150,,,,,,,17,3,,,,,108,,,,,
2013-03-01,bronx.lehman.cuny.edu,127,603806822,1899398,964583424,190437,181,,33,33,14,123721,,2307,,11,1,,,163,4,,,,11,10,629,,,,,,,152,4,,,,,107,,,,,
2013-03-02,bronx.lehman.cuny.edu,127,1134736261,1719118,967704576,510236,123,,99,97,11,346218,,517,,24,0,,,200,4,,,,24,8,152,,,,,,,298,5,,,,,57,,,,,
2013-03-03,bronx.lehman.cuny.edu,164,1643412876,3874540,969777152,530471,355,,100,102,21,348759,,6139,,27,63,,,150,3,,,,25,9,201,,,,,,,224,3,,,,,167,,,,,
2013-03-04,bronx.lehman.cuny.edu,332,919069730,4789715,970276864,294995,361,,45,47,58,182183,,8054,,12,,,,413,9,,,,11,15,351,,,,,,,,,,,,,320,,,,,
2013-03-05,bronx.lehman.cuny.edu,152,460293605,2595719,971767808,293193,229,,72,71,27,202817,,6000,,23,1,,,300,6,,,,22,12,228,,,,,,,304,5,,,,,147,,,,,
2013-03-06,bronx.lehman.cuny.edu,112,858812622,2720881,973897728,534496,194,,99,99,19,352971,,927,,24,1,,,515,11,,,,24,18,354,,,,,,,81,3,,,,,99,,,,,
2013-03-07,bronx.lehman.cuny.edu,107,848475519,2129498,974864384,299307,138,,45,47,10,184608,,797,,11,0,,,125,3,,,,11,12,300,,,,,,,,,,,,,79,,,,,
2013-03-08,bronx.lehman.cuny.edu,99,861568963,2278063,977346560,522564,167,,99,97,13,356633,,871,,24,1,,,100,2,,,,24,9,177,,,,,,,50,1,,,,,96,,,,,
2013-03-09,bronx.lehman.cuny.edu,73,36329621,1547235,977346560,,111,,,,7,,,1714,,,,,,200,4,,,,,7,151,,,,,,,,,,,,,57,,,,,
2013-03-10,bronx.lehman.cuny.edu,143,757514535,1769549,952582144,427714,176,,83,86,24,282633,,5414,,25,0,,,150,3,49,,1,23,10,202,,,,,,,,,,,,,166,,,,,
2013-03-11,bronx.lehman.cuny.edu,304,422034120,7129980,981876736,528803,425,,101,101,67,359678,,17280,,24,1,,,100,2,,,,24,10,226,,,,,,,,,,,,,289,,,,,
2013-03-12,bronx.lehman.cuny.edu,249,1231451189,5068366,985628672,546560,519,,104,104,53,364613,,9638,,24,1,,,150,3,1249,,5,24,10,629,,,,,,,50,1,,,,,299,,,,,
2013-03-13,bronx.lehman.cuny.edu,222,1087557523,4306734,988028928,338843,391,,51,55,58,203227,,11008,,23,2228,,,,,,,,25,10,226,,,,,,,50,1,,,,,198,,,,,
2013-03-14,bronx.lehman.cuny.edu,176,1263937668,2414399,984621056,546774,212,,109,110,45,373609,,5622,,37,81,,,,,,,,37,8,200,,,,,,,221,11,,,,,117,,,,,
2013-03-15,bronx.lehman.cuny.edu,137,1105431296,2286408,986382336,552403,158,,103,103,17,350643,,863,,24,0,,,250,5,,,,24,16,707,,,,,,,,,,,,,130,,,,,
2013-03-16,bronx.lehman.cuny.edu,116,1364702062,878929,987545600,554548,75,,103,103,12,366829,,592,,24,1,,,100,2,,,,24,12,228,,,,,,,,,,,,,93,,,,,
2013-03-17,bronx.lehman.cuny.edu,298,1087802237,6932668,986800128,540469,516,,100,103,53,355975,,14645,,32,254,,,7,1,389,,1,29,22,833,,,,,,,,,,,,,200,,,,,
2013-03-18,bronx.lehman.cuny.edu,358,1060490167,3838205,989093888,470601,307,,99,100,45,312866,,7308,,38,0,,,325,7,2361,,2,36,21,429,,,,,,,50,1,,,,,181,,,,,
2013-03-19,bronx.lehman.cuny.edu,302,1585398233,84541155,995123200,560417,674,,108,109,85,371768,,39487,,38,40,1,,231,5,25,,1,35,12,607,,,,,,,381,10,,,,,265,,,,,
2013-03-20,bronx.lehman.cuny.edu,129,1366822588,6710476,996130816,561728,226,,104,104,14,372458,,2565,,24,1,,,100,2,,,,24,37,853,,,,,,,83,8,,,,,129,,,,,
2013-03-21,bronx.lehman.cuny.edu,163,1305153959,12159796,999710720,565069,170,,105,108,26,373496,,6469,,28,0,,,475,10,,,,25,19,451,,,,,,,,,,,,,83,,,,,
2013-03-22,bronx.lehman.cuny.edu,157,1148151839,6018268,1006256128,390825,95,,82,83,22,260612,,2488,,24,0,,,50,1,,,,22,7,127,,,,,,,,,,,,,155,,,,,
2013-03-23,bronx.lehman.cuny.edu,88,579956109,1702246,1019371520,561646,146,,104,104,2,375833,,475,,24,2,,,150,3,,,,24,9,628,,,,,,,,,,,,,82,,,,,
2013-03-24,bronx.lehman.cuny.edu,229,1965421634,9312260,1023598592,571213,366,,107,112,44,379399,1,4889,,32,5,,,225,5,,,,28,23,954,,,,,,,50,1,,,,,172,,,,,
2013-03-25,bronx.lehman.cuny.edu,143,1728835228,4799188,1024081920,569676,221,,104,104,42,377913,,1564,,24,58,,,350,7,347,,3,24,26,602,,,,,,,94,2,,,,,141,,,,,
2013-03-26,bronx.lehman.cuny.edu,180,198657661,16195731,1031675904,6770,387,,,5,36,,,3800,,5,,,,150,3,428,,1,,25,1028,,,,,,,,,,,,,191,,,,,
2013-03-27,bronx.lehman.cuny.edu,88,709896296,1507844,1032642560,321883,88,,47,49,14,199362,,1527,,11,0,,,325,7,,,,11,5,52,,,,,,,,,,,,,77,,,,,
2013-03-28,bronx.lehman.cuny.edu,85,1273338507,677584,1035476992,556427,59,,106,104,6,375306,,1203,,24,2,,,200,4,,,,24,2,26,,,,,,,,,,,,,62,,,,,
2013-03-29,bronx.lehman.cuny.edu,174,1147106893,6059348,1035796480,575934,117,,106,106,44,381586,,3513,,24,0,,,100,2,,,,24,1,25,,,,,,,0,1,,,,,144,,,,,
2013-03-30,bronx.lehman.cuny.edu,107,61016792,962361,1041268736,4706,49,,6,2,15,12156,,634,,4,2218,,,350,7,,,,4,1,25,,,,,,,,,,,,,60,,,,,
2013-03-31,bronx.lehman.cuny.edu,240,189719129,3102501,1044922368,8343,280,,6,9,45,7211,,9132,,14,0,,,225,5,,,,10,15,54898,,,,,,,,,,,,,180,,,,,
2013-04-01,bronx.lehman.cuny.edu,366,1405992819,7478556,1043218432,591773,371,,113,117,47,388009,1,8917,,29,621,,,500,10,,,,28,4,28,,,,,,,,,,,,,287,,,,,
2013-04-02,bronx.lehman.cuny.edu,504,1655800174,22653508,1049419776,565978,236,1,99,99,116,377145,,9091,6,24,1189,,,200,4,,,,23,1,25,2,,,,,,217,3,,,,,426,,,,,
2013-04-03,bronx.lehman.cuny.edu,301,1002897793,2408459,,259685,166,,37,40,37,141897,,3407,2,12,3700,,,175,4,162,,2,11,4,103,1,,,,,,,,,,,,219,,,,,
2013-04-04,bronx.lehman.cuny.edu,173,1455846811,2609840,,576843,142,,110,108,15,393901,,2994,2,30,6,,,150,3,,,,30,11,1649,2,,,,,,120,42,,,,,107,,,,,
2013-04-05,bronx.lehman.cuny.edu,232,1406531845,2312290,,529981,273,,95,97,47,326150,,11026,2,26,58,,,400,8,,,,25,2,32,,,,,,,,,,,,,197,,,,,
2013-04-06,bronx.lehman.cuny.edu,118,1662913692,1630296,,525848,162,,94,94,15,368623,,2829,,22,39,,,225,6,,,,22,2,32,,,,,,,,,,,,,61,,,,,
2013-04-07,bronx.lehman.cuny.edu,202,1860717708,1630443,,596602,129,,116,115,45,395358,,4262,3,38,0,,,300,6,24277,,1,36,2,32,3,,,,,,,,,,,,142,,,,,
2013-04-08,bronx.lehman.cuny.edu,129,1272705342,854692,,589987,71,,108,108,14,391629,,1815,,24,2,,,100,2,,,,24,3,33,,,,,,,183,2,,,,,81,,,,,
2013-04-09,bronx.lehman.cuny.edu,257,1719432216,3472477,,561269,442,,86,91,50,370032,,14073,,18,0,,,325,7,,,,15,2,459,,,,,,,7,1,,,,,206,,,,,
2013-04-10,bronx.lehman.cuny.edu,96,936111113,701757,,333227,51,,48,50,13,206825,,655,,11,0,,,50,1,,,,11,1,31,,,,,,,,,,,,,83,,,,,
2013-04-11,bronx.lehman.cuny.edu,117,437727621,981360,,270301,69,,62,60,14,192539,,559,,13,0,1,,100,2,,,,13,2,459,,,,,,,,,,,,,87,,,,,
2013-04-12,bronx.lehman.cuny.edu,81,1026872576,494183,,333435,33,,48,50,2,207133,,58,,11,1,,,375,8,,,,11,1,31,,,,,,,84,4,,,,,32,,,,,
2013-04-13,bronx.lehman.cuny.edu,77,1368782816,857862,,575269,61,,108,106,4,395236,,180,,24,1,,,50,1,,,,24,1,31,,,,,,,,,,,,,40,,,,,
2013-04-14,bronx.lehman.cuny.edu,187,983714157,1505104,,374394,133,,76,78,36,242328,,3836,1,26,0,,,150,3,,,,26,5,35,1,,,,,,50,1,,,,,177,,,,,
2013-04-15,bronx.lehman.cuny.edu,163,1444807170,4916539,,591987,67,,108,109,23,395966,,648,,26,8,,,425,9,,,,24,3,33,,,,,,,,,,,,,142,,,,,
2013-04-16,bronx.lehman.cuny.edu,234,1296123404,1287865,,599276,118,,110,116,40,397667,,1802,,34,58,,,50,1,,,,24,2,32,,,,,,,22,1,,,,,210,,,,,
2013-04-17,bronx.lehman.cuny.edu,232,1240156001,931097,,446689,79,,65,66,18,292810,,2098,,11,0,,,50,1,,,,11,1,31,,,,,,,52,2,,,,,91,,,,,
2013-04-18,bronx.lehman.cuny.edu,112,825698188,977622,,187389,142,,29,29,8,123676,,731,,10,,,,200,4,,,,10,1,31,,,,,,,263,3,,,,,102,,,,,
2013-04-19,bronx.lehman.cuny.edu,104,78350250,679560,,76898,52,,17,18,1,38434,,108,,9,0,,,173,5,,,,9,1,31,,,,,,,,,,,,,62,,,,,
2013-04-20,bronx.lehman.cuny.edu,73,492699851,1101921,,323650,35,,77,75,9,228113,,460,,22,2,,,356,8,,,,22,2,62,,,,,,,,,,,,,29,,,,,
2013-04-21,bronx.lehman.cuny.edu,175,417271497,1531002,,244267,160,,51,55,27,150178,1,6271,1,23,0,,,,,,,,22,1,31,1,,,,,,186,4,,,,,248,,,,,
2013-04-22,bronx.lehman.cuny.edu,249,813190915,3308006,,259108,203,,33,34,55,172023,,5177,1,8,,,,73,3,,,,8,2,62,1,,,,,,10,1,,,,,283,,,,,
2013-04-23,bronx.lehman.cuny.edu,195,963289569,1699958,,256385,95,,31,32,20,171302,,2129,,4,,1,,506,11,,,,2,2,32,,,,,,,4,5,,,,,132,,,,,
2013-04-24,bronx.lehman.cuny.edu,121,920079043,1595661,,257840,109,,31,31,10,171391,,1451,,2,,,,100,2,3450,,2,2,2,459,,,,,,,,,,,,,90,,,,,
2013-04-25,bronx.lehman.cuny.edu,92,1495973426,1581860,,602651,125,,107,108,5,398546,,679,,24,2,,,50,1,,,,24,1,31,,,,,,,,,,,,,38,,,,,
2013-04-26,bronx.lehman.cuny.edu,98,1150218416,1174451,,416934,67,,83,83,8,276440,,371,,22,7,,,,,,,,22,2,459,,,,,,,,,,,,,38,,,,,
2013-04-27,bronx.lehman.cuny.edu,83,134042004,738502,,78133,33,,37,37,2,51939,,261,,16,19,,,50,1,,,,16,2,32,,,,,,,,,,,,,49,,,,,
2013-04-28,bronx.lehman.cuny.edu,116,145563751,587383,,85578,46,4,45,45,13,56854,4,734,2,25,0,3,,22,1,,,,25,1,31,2,,,,,,,,,,,,87,,,,,
2013-04-29,bronx.lehman.cuny.edu,385,387266367,4619698,,228218,327,1,47,42,43,71418,,7867,,20,0,,,31,1,156,,6,18,1,31,,,,,,,,,,,,,309,,,,,
2013-04-30,bronx.lehman.cuny.edu,93,520022078,1964333,,349563,131,,77,77,7,231603,,414,,22,40,4,,200,4,49,,1,22,2,32,,,,,,,,,,,,,72,,,,,
2013-05-01,bronx.lehman.cuny.edu,113,510295576,1238111,,352086,88,,77,77,13,232123,,656,,22,2,1,,22,1,584,,1,22,1,31,,,,,,,50,1,,,,,92,,,,,
2013-05-02,bronx.lehman.cuny.edu,88,471224386,773161,,313847,65,,60,60,8,206906,,1039,,19,0,,,,,,,,19,1,31,,,,,,,,,,,,,30,,,,,
2013-05-03,bronx.lehman.cuny.edu,73,877060147,416731,,353576,29,,77,77,3,233329,,187,,22,0,,,50,1,,,,22,1,31,,,,,,,,,,,,,34,,,,,
2013-05-04,bronx.lehman.cuny.edu,83,1829316576,1066181,,616776,79,,110,110,6,408896,,480,,24,1,,,122,3,22,,1,24,1,31,,,,,,,,,,,,,62,,,,,
2013-05-05,bronx.lehman.cuny.edu,172,1473443122,3496656,,672072,295,,114,117,34,436278,,9937,1,32,45,,,,,360,,2,29,1,31,1,,,,,,6,1,,,,,123,,,,,
2013-05-06,bronx.lehman.cuny.edu,160,1196203611,1244360,,417433,113,,82,83,20,279190,,3415,,22,2,1,,200,4,,,,22,1,31,,,,,,,,,,,,,103,,,,,
2013-05-07,bronx.lehman.cuny.edu,99,1551672316,1409033,,602392,93,,108,109,9,403340,,841,,23,7,,,100,2,1,,1,23,1,31,,,,,,,60,3,,,,,46,,,,,
2013-05-08,bronx.lehman.cuny.edu,122,1094740505,1436500,,348248,85,,50,52,15,215807,,1184,,11,0,,,,,,,,11,2,459,,,,,,,75,3,,,,,96,,,,,
2013-05-09,bronx.lehman.cuny.edu,101,1657208981,518341,,597086,58,,110,107,12,414293,,818,,24,19,,,,,,,,24,1,31,,,,,,,,,,,,,44,,,,,
2013-05-10,bronx.lehman.cuny.edu,85,664364890,1065448,,228557,75,,32,35,5,136483,,704,,11,,,,,,,,,11,1,31,,,,,,,,,,,,,72,,,,,
2013-05-11,bronx.lehman.cuny.edu,74,1274107983,219975,,317902,15,,50,50,2,216395,,64,,11,,1,,,,,,,11,2,459,,,,,,,,,,,,,37,,,,,
2013-05-12,bronx.lehman.cuny.edu,141,1133933786,1352108,,330152,107,,55,53,20,225769,,2393,1,16,5,,,300,6,,,,15,1,31,1,,,,,,,,,,,,89,,,,,
2013-05-13,bronx.lehman.cuny.edu,129,1116870104,1048868,,328762,79,,50,50,14,216815,,1802,,11,,,,,,,,,11,1,31,,,,,,,91,1,,,,,84,,,,,
2013-05-14,bronx.lehman.cuny.edu,195,1075897298,1693218,,330517,150,,50,51,32,206794,,4824,,14,,1,,,,80,,4,11,1,31,,,,,,1,214,7,,,,,140,,,,,
2013-05-15,bronx.lehman.cuny.edu,154,903255176,1260344,,329892,96,,50,50,18,217500,,2116,,11,,,,,,,,,11,2,32,,,,,,,,,,,,,94,,,,,
2013-05-16,bronx.lehman.cuny.edu,95,1189559838,364632,,330408,27,,50,50,7,217724,,204,,11,,,,50,1,,,,11,1,31,,,,,,,,,,,,,68,,,,,
2013-05-17,bronx.lehman.cuny.edu,109,118305373,1009791,,53449,49,,15,16,10,33581,,846,,9,,,,,,,,,9,2,62,,,,,,,265,33,,,,,84,,,,,
2013-05-18,bronx.lehman.cuny.edu,89,1075738921,428616,,331048,32,,50,50,4,218066,,184,,11,,,,150,3,,,,11,2,62,,,,,,,,,,,,,63,,,,,
2013-05-19,bronx.lehman.cuny.edu,84,1083379858,574223,,331424,41,,50,50,8,218328,,780,,11,0,,,,,,,,11,2,62,,,,,,,,,,,,,33,,,,,
2013-05-20,bronx.lehman.cuny.edu,202,1162439463,697755,,584466,64,,97,96,17,399783,,1094,,21,67,,,,,4,,4,21,1,31,,,,,,,,,,,,,171,,,,,
2013-05-21,bronx.lehman.cuny.edu,189,90054842,222551,,3594,15,,1,1,4,1797,,22,,,0,1,,100,2,1,,1,,1,31,,,,,,,,,,,,,195,,,,,
2013-05-22,bronx.lehman.cuny.edu,253,74107543,1690291,,4860,144,,1,2,15,1797,,5791,,2,0,,,,,,,,,1,31,,,,,,,,,,,,,1002,,,,,
2013-05-23,bronx.lehman.cuny.edu,218,884718497,1621794,,635505,128,,112,111,8,406795,,1229,,24,7,1,,,,,,,24,1,31,,,,,,,56,2,,,,,411,,,,,
2013-05-24,bronx.lehman.cuny.edu,245,904239033,602729,,561148,66,,77,79,7,369738,,2679,,10,0,,,825,17,,,,10,2,32,,,,,,,50,1,,,,,680,,,,,
2013-05-25,bronx.lehman.cuny.edu,181,568696119,447852,,639404,36,,112,111,8,422390,,552,,24,0,,,1679,36,25,,1,24,5,5,,,,,,,,,,,,,450,,,,,
2013-05-26,bronx.lehman.cuny.edu,213,282061731,806040,,26,95,,1,2,13,13,,2791,,1,,7,,3086,70,,,,,3,33,,,,,,,50,1,,,,,834,,,,,
2013-05-27,bronx.lehman.cuny.edu,434,150024464,2456339,,1361,168,1,3,9,50,26,1,4712,,7,,1,,1485,36,,,,1,,,,,,,,,,,,,,,1057,,,,,
2013-05-28,bronx.lehman.cuny.edu,306,60143253,701444,,,71,,,,16,,,892,,,,2,,500,10,,,,,4,34,,,,,,,111,5,,,,,2931,,,,,
2013-05-29,bronx.lehman.cuny.edu,352,57271461,751164,,,106,,,,18,,,1296,,,,,,,,5,,1,,1,31,,,,,,,56,2,,,,,875,,,,,
2013-05-30,bronx.lehman.cuny.edu,434,59833210,738347,,,80,,,,20,,,2855,,,,2,,,,,,,,1,31,,,,,,,50,1,,,,,1120,,,,,
2013-05-31,bronx.lehman.cuny.edu,504,46313304,1496479,,,54,,,,6,,,515,,,,,,,,,,,,1,31,,,,,,,,,,,,,779,,,,,
2013-06-01,bronx.lehman.cuny.edu,652,56259741,718689,,13,47,,,1,14,,,536,,1,,,,50,1,,,,1,2,32,,,,,,,46,1,,,,,626,,,,,
2013-06-02,bronx.lehman.cuny.edu,943,111970389,2798136,,8496,252,,6,5,46,5823,,12084,2,11,2211,3,,,,,,,9,1,31,2,,,,,,,,,,,,966,,,,,
2013-06-03,bronx.lehman.cuny.edu,1074,73675348,995122,,,93,,,,22,,,2050,,,,4,,,,,,,,1,31,,,,,,,,,,,,,1270,,,,,
2013-06-04,bronx.lehman.cuny.edu,1364,111461189,3012408,,2707,472,,,3,41,2,,10166,,2,,3,,,,13,,1,1,1,31,,,,,,,,,,,,,1141,,,,,
2013-06-05,bronx.lehman.cuny.edu,383,175888172,1047809,,26,85,,1,2,27,13,,1176,,2,,2,,122,3,,,,3,372,11532,,,,,,,752,9,,,,,888,,,,,
2013-06-06,bronx.lehman.cuny.edu,369,175149161,813258,,,69,,,,14,,,1921,,,,,,25,1,,,,,452,14012,,,,,,,,,,,,,760,,,,,
2013-06-07,bronx.lehman.cuny.edu,353,117330289,471402,,,38,,,,6,,,306,,,,,,,,139,,1,,320,9920,,,,,,,,,,,,,1086,,,,,
2013-06-08,bronx.lehman.cuny.edu,431,159104870,14884,,,8,,,,1,,,171,,,,,,,,,,,,578,17918,,,,,,,,,,,,,1847,,,,,
2013-06-09,bronx.lehman.cuny.edu,493,1901957374,2113879,,647883,138,,112,114,21,427699,,4022,,27,78,1,,,,,,,24,411,12741,,,,,,,,,,,,,1392,,,,,
2013-06-10,bronx.lehman.cuny.edu,405,83223733,1117939,,,66,,,,11,,,2732,,,,,,,,,,,,148,4588,,,,,,,91,1,,,,,2154,,,,,
2013-06-11,bronx.lehman.cuny.edu,417,121844248,544635,,,37,,,,10,,,551,,,,,,425,9,,,,,292,9052,,,,,,,,,,,,,2016,,,,,
2013-06-12,bronx.lehman.cuny.edu,529,155627104,2090593,,1366,97,,2,5,31,350,,4030,,5,,,,100,2,,,,1,274,8494,,,,,,,50,1,,,,,3093,,,,,
2013-06-13,bronx.lehman.cuny.edu,437,392782492,756222,,649434,44,,112,112,7,429107,,236,,24,0,2,,,,,,,24,351,10881,,,,,,,,,,,,,2229,,,,,
2013-06-14,bronx.lehman.cuny.edu,544,160957495,1017612,,40,74,,,6,23,,1,774,,3,,,,32,2,,,,,367,11317,,,,,,,,,,,,,2543,,,,,
2013-06-15,bronx.lehman.cuny.edu,408,104082773,1235007,,1387,47,,,2,16,1,,1131,,4,,,,,,,,,1,276,8556,,,,,,,,,,,,,2570,,,,,
2013-06-16,bronx.lehman.cuny.edu,445,129077386,546335,,,41,,,,4,,,385,,,,1,,150,3,22,,1,,345,10695,,,,,,,,,,,,,2274,,,,,
2013-06-17,bronx.lehman.cuny.edu,563,171140378,2760972,,1374,201,,1,1,24,1374,,4820,,2,,1,,300,6,,,,2,436,13516,,,,,,,91,1,,,,,2720,,,,,
2013-06-18,bronx.lehman.cuny.edu,379,116533170,134016,,,15,,,,6,,,698,,,,4,,31,1,,,,,321,9921,,,,,,,,,,,,,1946,,,,,
2013-06-19,bronx.lehman.cuny.edu,4473,884494023,2812796,,,279,,,,158,,,6694,,,,2,,5732,133,278529,,91,,1168,32577,,,,,,,,,,,,,2045,,,,,
2013-06-20,bronx.lehman.cuny.edu,440,202797660,1800653,,2708,126,,2,2,17,2668,,4516,,3,,1,,,,,,,2,661,20491,,,,,,,,,,,,,1962,,,,,
2013-06-21,bronx.lehman.cuny.edu,400,128027094,1661700,,9933,87,,9,9,13,6074,,1682,,6,1215,2,,,,,,,3,302,9362,,,,,1,1,,,,,,,1923,,,,,
2013-06-22,bronx.lehman.cuny.edu,304,87954145,346271,,,11,,,,5,,,51,,,,1,,,,,,,,196,6076,,,,,,,871,17,,,,,1116,,,,,
2013-06-23,bronx.lehman.cuny.edu,6837,1448816652,3860883,,,746,,,,554,,,24904,,,,,,11077,306,15448,,65,,1619,45809,,,,,,,,,,,,,911,,,,,
2013-06-24,bronx.lehman.cuny.edu,424,632824614,3300191,,8551,228,,6,6,12,3344,,1726,2,12,2506,,,,,,,,12,2113,65503,2,,,,,,,,,,,,4938,,,,,
2013-06-25,bronx.lehman.cuny.edu,433,647540207,3384993,,1345,214,,,1,7,,,1798,,2,,,,,,,,,,2320,71920,,,,,,,,,,,,,6092,,,,,
2013-06-26,bronx.lehman.cuny.edu,294,685727259,2398683,,,173,,,,7,,,1049,,,,,,,,360,,2,,2450,76347,,,,,,,,,,,,,1835,,,,,
2013-06-27,bronx.lehman.cuny.edu,290,703312827,1791570,,,138,,,,5,,,474,,,,,,,,,,,,2554,79522,,,,,,,,,,,,,2641,,,,,
2013-06-28,bronx.lehman.cuny.edu,381,606821253,2378970,,5744,157,,3,4,9,4308,,1487,,2,,,,,,,,,,2142,66402,,,,,,,167,2,,,,,958,,,,,
2013-06-29,bronx.lehman.cuny.edu,338,482537641,2179257,,,147,,,,2,,,171,,,,1,,300,6,180,,1,,1676,52353,,,,,,,167,2,,,,,1652,,,,,
2013-06-30,bronx.lehman.cuny.edu,419,647582403,2048674,,,121,,,,13,,,401,,,,4,,485,10,,,,,2275,70525,,,,,,,835,10,,,,,1786,,,,,
2013-07-01,bronx.lehman.cuny.edu,403,812172263,2837194,,,163,,,,24,,,2023,,,,,,50,1,,,,,2916,90396,,,,,,,339,5,,,,,1859,,,,,
2013-07-02,bronx.lehman.cuny.edu,419,808503381,3132639,,,182,,,,13,,,1155,,,,,,,,,,,,2452,76012,,,,,,,100,4,,,,,2376,,,,,
2013-07-03,bronx.lehman.cuny.edu,6922,1635554119,15052403,,,1140,,,,708,,,30307,,,,,,4090,110,322656,,176,,4020,116157,,,,,,,0,2,,,,,1771,,,,,
2013-07-04,bronx.lehman.cuny.edu,443,768396295,3871392,,,160,,,,11,,,732,,,,1,,,,,,,,2780,86180,,,,,,,,,,,,,7423,,,,,
2013-07-05,bronx.lehman.cuny.edu,4849,1316222192,11023979,,,1394,,,,1042,,,49223,,,,,,1236,31,11733,,35,,3944,115844,,,,,,,50,1,,,,,3165,,,,,
2013-07-06,bronx.lehman.cuny.edu,527,599618780,2222337,,,151,,,,2,,,208,,,,,,,,,,,,2219,68789,,,,,,,,,,,,,2109,,,,,
2013-07-07,bronx.lehman.cuny.edu,2297,831655635,8706401,,,922,,,,547,,,27549,,,,,,186,5,,,,,2710,79334,,,,,,,,,,,,,5858,,,,,
2013-07-08,bronx.lehman.cuny.edu,397,690153353,3917617,,,377,,,,20,,,1961,,,,3,,,,395,,1,,2384,73904,,,,,,,,,,,,,3249,,,,,
2013-07-09,bronx.lehman.cuny.edu,982,663960995,5635793,,,718,,,,418,,,21560,,,,,,22,2,58,,1,,2229,66129,,,,,,,688,10,,,,,5813,,,,,
2013-07-10,bronx.lehman.cuny.edu,1219,762450035,6068756,,226,1035,,1,2,631,113,,36580,,1,,1,,,,428,,1,,2472,71794,,,,,,,,,,,,,8986,,,,,
2013-07-11,bronx.lehman.cuny.edu,1481,604092715,4981265,,,1359,,,,1043,,,52803,,,,,,150,3,,,,,1721,50117,,,,,,,50,1,,,,,2890,,,,,
2013-07-12,bronx.lehman.cuny.edu,1155,670571695,2372763,,,1063,,,,918,,,46325,,,,,,207,5,,,,,2072,63302,,,,,,,,,,,,,2187,,,,,
2013-07-13,bronx.lehman.cuny.edu,1147,635352885,2124841,,,1103,,,,960,,,48743,,,,,,250,5,,,,,1870,57760,,,,,,,59,4,,,,,5561,,,,,
2013-07-14,bronx.lehman.cuny.edu,1272,825347503,2736800,,,1236,,,,1052,,,54296,,,,1,,50,1,,,,,2449,75919,,,,,,,,,,,,,5397,,,,,
